DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.05.27-14.31.36, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.552055ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame5.uasset, AllOfLoadPackage_Duration=0.347257ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.000905ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.038549ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.005420ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.670418ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_284, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame5.uasset, FlushAsyncLoading=0.006627ms, FlushStreamingFunc=0.001807ms, BlockTillAllRequestsFinished=0.001807ms, ResetLoadersForSaveUnMarkAllObjects=0.042163ms, TagPackageExports=0.003014ms, BeginCacheForCookedPlatformData=0.001505ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame4.uasset, AllOfLoadPackage_Duration=0.361111ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.000905ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.039455ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.005420ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.643011ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_285, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame4.uasset, FlushAsyncLoading=0.005722ms, FlushStreamingFunc=0.001807ms, BlockTillAllRequestsFinished=0.001505ms, ResetLoadersForSaveUnMarkAllObjects=0.041563ms, TagPackageExports=0.003010ms, BeginCacheForCookedPlatformData=0.001203ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame3.uasset, AllOfLoadPackage_Duration=0.375871ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001203ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.036143ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.007831ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.654757ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_286, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame3.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.002712ms, BlockTillAllRequestsFinished=0.002410ms, ResetLoadersForSaveUnMarkAllObjects=0.056319ms, TagPackageExports=0.005424ms, BeginCacheForCookedPlatformData=0.002109ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame2.uasset, AllOfLoadPackage_Duration=0.419237ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.000600ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037648ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.005722ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.685178ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_287, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame2.uasset, FlushAsyncLoading=0.006627ms, FlushStreamingFunc=0.002712ms, BlockTillAllRequestsFinished=0.011444ms, ResetLoadersForSaveUnMarkAllObjects=0.043970ms, TagPackageExports=0.003014ms, BeginCacheForCookedPlatformData=0.001505ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame12.uasset, AllOfLoadPackage_Duration=0.391532ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.000902ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046082ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.005726ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.722826ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_288, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame12.uasset, FlushAsyncLoading=0.006024ms, FlushStreamingFunc=0.002109ms, BlockTillAllRequestsFinished=0.001505ms, ResetLoadersForSaveUnMarkAllObjects=0.056323ms, TagPackageExports=0.003014ms, BeginCacheForCookedPlatformData=0.001203ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame11.uasset, AllOfLoadPackage_Duration=0.524651ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.000905ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035837ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.005722ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.790589ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_289, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame11.uasset, FlushAsyncLoading=0.005424ms, FlushStreamingFunc=0.002105ms, BlockTillAllRequestsFinished=0.001207ms, ResetLoadersForSaveUnMarkAllObjects=0.052102ms, TagPackageExports=0.003014ms, BeginCacheForCookedPlatformData=0.001505ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame10.uasset, AllOfLoadPackage_Duration=0.372253ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.000902ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035539ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.005119ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.734869ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_290, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame10.uasset, FlushAsyncLoading=0.006322ms, FlushStreamingFunc=0.002410ms, BlockTillAllRequestsFinished=0.001505ms, ResetLoadersForSaveUnMarkAllObjects=0.044879ms, TagPackageExports=0.003010ms, BeginCacheForCookedPlatformData=0.001505ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame1.uasset, AllOfLoadPackage_Duration=0.373762ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.000905ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.034936ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.006024ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.658073ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_291, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/FemaleIdle/CharFemale1_RunFrame1.uasset, FlushAsyncLoading=0.008434ms, FlushStreamingFunc=0.002712ms, BlockTillAllRequestsFinished=0.001807ms, ResetLoadersForSaveUnMarkAllObjects=0.047587ms, TagPackageExports=0.003312ms, BeginCacheForCookedPlatformData=0.001509ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/Female/Run/CharFemale1_RunFrame9_Sprite.uasset, AllOfLoadPackage_Duration=0.047587ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003010ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.044271ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.006318ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.509197ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_292, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/Female/Run/CharFemale1_RunFrame9_Sprite.uasset, FlushAsyncLoading=0.005722ms, FlushStreamingFunc=0.001807ms, BlockTillAllRequestsFinished=0.001505ms, ResetLoadersForSaveUnMarkAllObjects=0.062041ms, TagPackageExports=0.011746ms, BeginCacheForCookedPlatformData=0.001807ms, SerializeImports=0.022590ms, GatherLocalizableTextData=0.001807ms, MarkNames=0.003614ms, SerializeSummary=0.006024ms, SerializeNames=0.025902ms, SerializeGatherableTextData=0.001505ms, BuildExportMap=0.012048ms, SortExportsNonSeekfree=0.004515ms, SortExportsSeekfreeConstructor=0.006024ms, SortExportsSeekfreeInner=0.384301ms, SortExportsSeekfree=0.002410ms, BuildDependencyMap=0.005420ms, SerializeImportMap=0.002407ms, SerializeExportMap=0.001810ms, SerializeDependencyMap=0.001505ms, SerializeStringAssetReferenceMap=0.001203ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008434ms, SerializeExports=0.014458ms, SerializeBulkData=0.005722ms, AsyncWrite=0.036441ms, UnaccountedTime=0.074994ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/Female/Run/CharFemale1_RunFrame9.uasset, AllOfLoadPackage_Duration=0.094268ms, AllOfLoadPackage_HitCount=4, ResolveRedirectors_Duration=0.000302ms, ResolveRedirectors_HitCount=4, CacheForCookedPlatformData_Duration=0.464112ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043068ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.058733ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.182120ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_415, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_111E65D3438FE3D4B7542B846542958__69A6DC8C1FDA3BEA664DEAEB2CBEA7694CD571D5, StartTime=2016.05.27-14.31.45, HierarchicalDDC, Duration=0.079513ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_416, CachedDataProbablyExists, Parent=DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_415, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.067767ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_64, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_111E65D3438FE3D4B7542B846542958__69A6DC8C1FDA3BEA664DEAEB2CBEA7694CD571D5, StartTime=2016.05.27-14.31.45, HierarchicalDDC, DataSize=22372 bytes, Retrieved=true, Duration=0.214137ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_65, CachedDataProbablyExists, Parent=DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_64, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049695ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_66, GetCachedData, Parent=DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_64, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.128001ms, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_293, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/Female/Run/CharFemale1_RunFrame9.uasset, FlushAsyncLoading=0.006627ms, FlushStreamingFunc=0.002407ms, BlockTillAllRequestsFinished=0.001807ms, ResetLoadersForSaveUnMarkAllObjects=0.060238ms, TagPackageExports=0.030722ms, BeginCacheForCookedPlatformData=0.023190ms, SerializeImports=0.031624ms, GatherLocalizableTextData=0.001505ms, MarkNames=0.002708ms, SerializeSummary=0.004821ms, SerializeNames=0.012949ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.004519ms, SortExportsNonSeekfree=0.002407ms, SortExportsSeekfreeConstructor=0.005424ms, SortExportsSeekfreeInner=0.097279ms, SortExportsSeekfree=0.001807ms, BuildDependencyMap=0.003010ms, SerializeImportMap=0.001509ms, SerializeExportMap=0.001505ms, SerializeDependencyMap=0.001203ms, SerializeStringAssetReferenceMap=0.001505ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006326ms, SerializeExports=0.031624ms, SerializeBulkData=0.004817ms, AsyncWrite=0.057526ms, UnaccountedTime=0.081316ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/Female/Run/CharFemale1_RunFrame7.uasset, AllOfLoadPackage_Duration=0.086445ms, AllOfLoadPackage_HitCount=4, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=4, CacheForCookedPlatformData_Duration=0.409301ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041261ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.048187ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.205910ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_417, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_901DBC17451BF70F220D3C90644D0BA__F87887129D62F562008DE41362869AF5C0DCBC2C, StartTime=2016.05.27-14.31.45, HierarchicalDDC, Duration=0.064451ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_418, CachedDataProbablyExists, Parent=DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_417, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050899ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_67, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_901DBC17451BF70F220D3C90644D0BA__F87887129D62F562008DE41362869AF5C0DCBC2C, StartTime=2016.05.27-14.31.45, HierarchicalDDC, DataSize=22372 bytes, Retrieved=true, Duration=0.171367ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_68, CachedDataProbablyExists, Parent=DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_67, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046082ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_69, GetCachedData, Parent=DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_67, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.092763ms, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_294, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/Female/Run/CharFemale1_RunFrame7.uasset, FlushAsyncLoading=0.006326ms, FlushStreamingFunc=0.002109ms, BlockTillAllRequestsFinished=0.001505ms, ResetLoadersForSaveUnMarkAllObjects=0.056017ms, TagPackageExports=0.039153ms, BeginCacheForCookedPlatformData=0.022285ms, SerializeImports=0.030421ms, GatherLocalizableTextData=0.001807ms, MarkNames=0.002712ms, SerializeSummary=0.004515ms, SerializeNames=0.011746ms, SerializeGatherableTextData=0.001207ms, BuildExportMap=0.004515ms, SortExportsNonSeekfree=0.002410ms, SortExportsSeekfreeConstructor=0.005420ms, SortExportsSeekfreeInner=0.116859ms, SortExportsSeekfree=0.001807ms, BuildDependencyMap=0.003312ms, SerializeImportMap=0.001807ms, SerializeExportMap=0.001505ms, SerializeDependencyMap=0.001509ms, SerializeStringAssetReferenceMap=0.001203ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.006627ms, SerializeExports=0.031922ms, SerializeBulkData=0.005122ms, AsyncWrite=0.036743ms, UnaccountedTime=0.093669ms, RunGuid=RunID8A14B028497B21CF054637838510608D
D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Content/Game/Sprites/Character/Female/Run/CharFemale1_RunFrame5.uasset, AllOfLoadPackage_Duration=0.097882ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.438213ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059031ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.050597ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.393545ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_419, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0CF233F647CF1BDD41BA019D057A35A__6DA41A43C0A5BB28A50853CA29BDECC68D67FA53, StartTime=2016.05.27-14.31.45, HierarchicalDDC, Duration=0.067160ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_420, CachedDataProbablyExists, Parent=DDCTransactionId7A4D347F49B68EEAB0A9AB8B709E4E76_419, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.051804ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_70, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0CF233F647CF1BDD41BA019D057A35A__6DA41A43C0A5BB28A50853CA29BDECC68D67FA53, StartTime=2016.05.27-14.31.45, HierarchicalDDC, DataSize=22372 bytes, Retrieved=true, Duration=0.259314ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_71, CachedDataProbablyExists, Parent=DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_70, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.058126ms, RunGuid=RunID8A14B028497B21CF054637838510608D
DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_72, GetCachedData, Parent=DDCTransactionIdA4CB033649C3787097A92AB98C694A2F_70, StartTime=2016.05.27-14.31.45, FileDDCPath=C:/Users/eccentricsomething/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.151794ms, RunGuid=RunID8A14B028497B21CF054637838510608D
SavePackageTransactionIdD2D4012943ECE7312054CC9A7A7BB549_295, Filename=D:/Purdue/2015-2016/2016/CGT445/Versions/Cardinal_KingsThisIsItYea/Saved/Cooked/WindowsNoEditor/Cardinal_Kings/Content/Game/Sprites/Character/Female/Run/CharFemale1_RunFrame5.uasset, FlushAsyncLoading=0.009034ms, FlushStreamingFunc=0.003014ms, BlockTillAllRequestsFinished=0.002407ms, ResetLoadersForSaveUnMarkAllObjects=0.076197ms, TagPackageExports=0.048790ms, BeginCacheForCookedPlatformData=0.037044ms, SerializeImports=0.046384ms, GatherLocalizableTextData=0.003010ms, MarkNames=0.003915ms, SerializeSummary=0.006627ms, SerializeNames=0.016864ms, SerializeGatherableTextData=0.001807ms, BuildExportMap=0.006326ms, SortExportsNonSeekfree=0.003312ms, SortExportsSeekfreeConstructor=0.007831ms, SortExportsSeekfreeInner=0.131615ms, SortExportsSeekfree=0.002109ms, BuildDependencyMap=0.003915ms, SerializeImportMap=0.001810ms, SerializeExportMap=0.001505ms, SerializeDependencyMap=0.001505ms, SerializeStringAssetReferenceMap=0.001207ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007529ms, SerializeExports=0.033129ms, SerializeBulkData=0.005119ms, AsyncWrite=0.041563ms, UnaccountedTime=0.085231ms, RunGuid=RunID8A14B028497B21CF054637838510608D
